2025-01-07 10:40:56,708 CRIT Supervisor is running as root.  Privileges were not dropped because no user is specified in the config file.  If you intend to run as root, you can set user=root in the config file to avoid this message.
2025-01-07 10:40:56,711 INFO supervisord started with pid 7
2025-01-07 10:40:57,715 INFO spawned: 'app' with pid 8
2025-01-07 10:40:57,721 INFO spawned: 'nginx' with pid 9
2025-01-07 10:40:58,753 INFO success: app entered RUNNING state, process has stayed up for > than 1 seconds (startsecs)
2025-01-07 10:40:58,753 INFO success: nginx entered RUNNING state, process has stayed up for > than 1 seconds (startsecs)
Bottle v0.13.2 server starting up (using WSGIRefServer())...
Listening on http://localhost:5000/
Hit Ctrl-C to quit.

[CTRL] POST /setup
[Time: 07.01.25 10:41:03] [Level: info] id: b5354c432f0a7d94
[Time: 07.01.25 10:41:03] [Level: info] coordinator: True
[Time: 07.01.25 10:41:03] [Level: info] clients: ['2c9214ec200e9dab', 'b5354c432f0a7d94']
[Time: 07.01.25 10:41:03] [Level: info] state: initial
[Time: 07.01.25 10:41:03] [Level: info] [State: initial] Reading configuration file...
127.0.0.1 - - [07/Jan/2025 10:41:12] "GET /api/status HTTP/1.0" 200 155
127.0.0.1 - - [07/Jan/2025 10:41:15] "GET /api/status HTTP/1.0" 200 155
127.0.0.1 - - [07/Jan/2025 10:41:18] "GET /api/status HTTP/1.0" 200 155
127.0.0.1 - - [07/Jan/2025 10:41:21] "GET /api/status HTTP/1.0" 200 155
127.0.0.1 - - [07/Jan/2025 10:41:24] "GET /api/status HTTP/1.0" 200 155
127.0.0.1 - - [07/Jan/2025 10:41:27] "GET /api/status HTTP/1.0" 200 155
127.0.0.1 - - [07/Jan/2025 10:41:30] "GET /api/status HTTP/1.0" 200 155
127.0.0.1 - - [07/Jan/2025 10:41:33] "GET /api/status HTTP/1.0" 200 155
127.0.0.1 - - [07/Jan/2025 10:41:36] "GET /api/status HTTP/1.0" 200 155
127.0.0.1 - - [07/Jan/2025 10:41:39] "GET /api/status HTTP/1.0" 200 155
127.0.0.1 - - [07/Jan/2025 10:41:42] "GET /api/status HTTP/1.0" 200 155
127.0.0.1 - - [07/Jan/2025 10:41:45] "GET /api/status HTTP/1.0" 200 155
127.0.0.1 - - [07/Jan/2025 10:41:48] "GET /api/status HTTP/1.0" 200 155
127.0.0.1 - - [07/Jan/2025 10:41:51] "GET /api/status HTTP/1.0" 200 155
127.0.0.1 - - [07/Jan/2025 10:41:54] "GET /api/status HTTP/1.0" 200 155
127.0.0.1 - - [07/Jan/2025 10:41:57] "GET /api/status HTTP/1.0" 200 155
127.0.0.1 - - [07/Jan/2025 10:42:00] "GET /api/status HTTP/1.0" 200 155
127.0.0.1 - - [07/Jan/2025 10:42:03] "GET /api/status HTTP/1.0" 200 155
127.0.0.1 - - [07/Jan/2025 10:42:06] "GET /api/status HTTP/1.0" 200 155
127.0.0.1 - - [07/Jan/2025 10:42:09] "GET /api/status HTTP/1.0" 200 155
127.0.0.1 - - [07/Jan/2025 10:42:12] "GET /api/status HTTP/1.0" 200 155
127.0.0.1 - - [07/Jan/2025 10:42:15] "GET /api/status HTTP/1.0" 200 155
127.0.0.1 - - [07/Jan/2025 10:42:18] "GET /api/status HTTP/1.0" 200 155
127.0.0.1 - - [07/Jan/2025 10:42:21] "GET /api/status HTTP/1.0" 200 155
127.0.0.1 - - [07/Jan/2025 10:42:24] "GET /api/status HTTP/1.0" 200 155
127.0.0.1 - - [07/Jan/2025 10:42:27] "GET /api/status HTTP/1.0" 200 155
127.0.0.1 - - [07/Jan/2025 10:42:30] "GET /api/status HTTP/1.0" 200 155
127.0.0.1 - - [07/Jan/2025 10:42:33] "GET /api/status HTTP/1.0" 200 155
127.0.0.1 - - [07/Jan/2025 10:42:36] "GET /api/status HTTP/1.0" 200 155
127.0.0.1 - - [07/Jan/2025 10:42:39] "GET /api/status HTTP/1.0" 200 155
127.0.0.1 - - [07/Jan/2025 10:42:42] "GET /api/status HTTP/1.0" 200 155
127.0.0.1 - - [07/Jan/2025 10:42:45] "GET /api/status HTTP/1.0" 200 155
127.0.0.1 - - [07/Jan/2025 10:42:48] "GET /api/status HTTP/1.0" 200 155
127.0.0.1 - - [07/Jan/2025 10:42:51] "GET /api/status HTTP/1.0" 200 155
127.0.0.1 - - [07/Jan/2025 10:42:54] "GET /api/status HTTP/1.0" 200 155
127.0.0.1 - - [07/Jan/2025 10:42:57] "GET /api/status HTTP/1.0" 200 155
127.0.0.1 - - [07/Jan/2025 10:43:00] "GET /api/status HTTP/1.0" 200 155
127.0.0.1 - - [07/Jan/2025 10:43:03] "GET /api/status HTTP/1.0" 200 155
127.0.0.1 - - [07/Jan/2025 10:43:06] "GET /api/status HTTP/1.0" 200 155
127.0.0.1 - - [07/Jan/2025 10:43:09] "GET /api/status HTTP/1.0" 200 155
127.0.0.1 - - [07/Jan/2025 10:43:12] "GET /api/status HTTP/1.0" 200 155
127.0.0.1 - - [07/Jan/2025 10:43:15] "GET /api/status HTTP/1.0" 200 155
127.0.0.1 - - [07/Jan/2025 10:43:18] "GET /api/status HTTP/1.0" 200 155
127.0.0.1 - - [07/Jan/2025 10:43:21] "GET /api/status HTTP/1.0" 200 155
127.0.0.1 - - [07/Jan/2025 10:43:24] "GET /api/status HTTP/1.0" 200 155
127.0.0.1 - - [07/Jan/2025 10:43:27] "GET /api/status HTTP/1.0" 200 155
127.0.0.1 - - [07/Jan/2025 10:43:30] "GET /api/status HTTP/1.0" 200 155
127.0.0.1 - - [07/Jan/2025 10:43:33] "GET /api/status HTTP/1.0" 200 155
127.0.0.1 - - [07/Jan/2025 10:43:36] "GET /api/status HTTP/1.0" 200 155
127.0.0.1 - - [07/Jan/2025 10:43:39] "GET /api/status HTTP/1.0" 200 155
127.0.0.1 - - [07/Jan/2025 10:43:42] "GET /api/status HTTP/1.0" 200 155
127.0.0.1 - - [07/Jan/2025 10:43:45] "GET /api/status HTTP/1.0" 200 155
127.0.0.1 - - [07/Jan/2025 10:43:48] "GET /api/status HTTP/1.0" 200 155
127.0.0.1 - - [07/Jan/2025 10:43:51] "GET /api/status HTTP/1.0" 200 155
127.0.0.1 - - [07/Jan/2025 10:43:54] "GET /api/status HTTP/1.0" 200 155
127.0.0.1 - - [07/Jan/2025 10:43:57] "GET /api/status HTTP/1.0" 200 155
127.0.0.1 - - [07/Jan/2025 10:44:00] "GET /api/status HTTP/1.0" 200 155
127.0.0.1 - - [07/Jan/2025 10:44:03] "GET /api/status HTTP/1.0" 200 155
127.0.0.1 - - [07/Jan/2025 10:44:06] "GET /api/status HTTP/1.0" 200 155
127.0.0.1 - - [07/Jan/2025 10:44:09] "GET /api/status HTTP/1.0" 200 155
127.0.0.1 - - [07/Jan/2025 10:44:12] "GET /api/status HTTP/1.0" 200 155
127.0.0.1 - - [07/Jan/2025 10:44:15] "GET /api/status HTTP/1.0" 200 155
127.0.0.1 - - [07/Jan/2025 10:44:18] "GET /api/status HTTP/1.0" 200 155
127.0.0.1 - - [07/Jan/2025 10:44:21] "GET /api/status HTTP/1.0" 200 155
127.0.0.1 - - [07/Jan/2025 10:44:24] "GET /api/status HTTP/1.0" 200 155
127.0.0.1 - - [07/Jan/2025 10:44:27] "GET /api/status HTTP/1.0" 200 155
127.0.0.1 - - [07/Jan/2025 10:44:30] "GET /api/status HTTP/1.0" 200 155
127.0.0.1 - - [07/Jan/2025 10:44:33] "GET /api/status HTTP/1.0" 200 155
127.0.0.1 - - [07/Jan/2025 10:44:36] "GET /api/status HTTP/1.0" 200 155
127.0.0.1 - - [07/Jan/2025 10:44:39] "GET /api/status HTTP/1.0" 200 155
127.0.0.1 - - [07/Jan/2025 10:44:42] "GET /api/status HTTP/1.0" 200 155
127.0.0.1 - - [07/Jan/2025 10:44:45] "GET /api/status HTTP/1.0" 200 155
127.0.0.1 - - [07/Jan/2025 10:44:48] "GET /api/status HTTP/1.0" 200 155
127.0.0.1 - - [07/Jan/2025 10:44:51] "GET /api/status HTTP/1.0" 200 155
127.0.0.1 - - [07/Jan/2025 10:44:54] "GET /api/status HTTP/1.0" 200 155
127.0.0.1 - - [07/Jan/2025 10:44:57] "GET /api/status HTTP/1.0" 200 155
127.0.0.1 - - [07/Jan/2025 10:45:00] "GET /api/status HTTP/1.0" 200 155
127.0.0.1 - - [07/Jan/2025 10:45:03] "GET /api/status HTTP/1.0" 200 155
127.0.0.1 - - [07/Jan/2025 10:45:06] "GET /api/status HTTP/1.0" 200 155
127.0.0.1 - - [07/Jan/2025 10:45:09] "GET /api/status HTTP/1.0" 200 155
127.0.0.1 - - [07/Jan/2025 10:45:12] "GET /api/status HTTP/1.0" 200 155
127.0.0.1 - - [07/Jan/2025 10:45:15] "GET /api/status HTTP/1.0" 200 155
127.0.0.1 - - [07/Jan/2025 10:45:18] "GET /api/status HTTP/1.0" 200 155
127.0.0.1 - - [07/Jan/2025 10:45:21] "GET /api/status HTTP/1.0" 200 155
127.0.0.1 - - [07/Jan/2025 10:45:24] "GET /api/status HTTP/1.0" 200 155
127.0.0.1 - - [07/Jan/2025 10:45:27] "GET /api/status HTTP/1.0" 200 155
127.0.0.1 - - [07/Jan/2025 10:45:30] "GET /api/status HTTP/1.0" 200 155
127.0.0.1 - - [07/Jan/2025 10:45:33] "GET /api/status HTTP/1.0" 200 155
127.0.0.1 - - [07/Jan/2025 10:45:36] "GET /api/status HTTP/1.0" 200 155
127.0.0.1 - - [07/Jan/2025 10:45:39] "GET /api/status HTTP/1.0" 200 155
127.0.0.1 - - [07/Jan/2025 10:45:42] "GET /api/status HTTP/1.0" 200 155
127.0.0.1 - - [07/Jan/2025 10:45:45] "GET /api/status HTTP/1.0" 200 155
127.0.0.1 - - [07/Jan/2025 10:45:48] "GET /api/status HTTP/1.0" 200 155
127.0.0.1 - - [07/Jan/2025 10:45:51] "GET /api/status HTTP/1.0" 200 155
127.0.0.1 - - [07/Jan/2025 10:45:54] "GET /api/status HTTP/1.0" 200 155
127.0.0.1 - - [07/Jan/2025 10:45:57] "GET /api/status HTTP/1.0" 200 155
127.0.0.1 - - [07/Jan/2025 10:46:00] "GET /api/status HTTP/1.0" 200 155
127.0.0.1 - - [07/Jan/2025 10:46:03] "GET /api/status HTTP/1.0" 200 155
127.0.0.1 - - [07/Jan/2025 10:46:06] "GET /api/status HTTP/1.0" 200 155
127.0.0.1 - - [07/Jan/2025 10:46:09] "GET /api/status HTTP/1.0" 200 155
127.0.0.1 - - [07/Jan/2025 10:46:12] "GET /api/status HTTP/1.0" 200 155
127.0.0.1 - - [07/Jan/2025 10:46:15] "GET /api/status HTTP/1.0" 200 155
127.0.0.1 - - [07/Jan/2025 10:46:18] "GET /api/status HTTP/1.0" 200 155
127.0.0.1 - - [07/Jan/2025 10:46:21] "GET /api/status HTTP/1.0" 200 155
127.0.0.1 - - [07/Jan/2025 10:46:24] "GET /api/status HTTP/1.0" 200 155
127.0.0.1 - - [07/Jan/2025 10:46:27] "GET /api/status HTTP/1.0" 200 155
127.0.0.1 - - [07/Jan/2025 10:46:30] "GET /api/status HTTP/1.0" 200 155
127.0.0.1 - - [07/Jan/2025 10:46:33] "GET /api/status HTTP/1.0" 200 155
